"646","15","0","349"
"646","8","0","399"
"15131","8","0","299"
"14839","8","0","498"
"647","15","0","129"
"647","8","0","179"
"14839","6","0","397"
"15124","8","0","219"
"14","15","0","159"
"14","8","0","189"
"15124","6","0","169"
"15123","8","0","119"
"303","15","0","99"
"303","8","0","129"
"15123","6","0","99"
"15118","6","0","249"
"100","15","0","159"
"100","8","0","179"
"15095","8","0","169"
"14816","6","0","294"
"648","15","0","149"
"648","8","0","199"
"15499","8","0","279"
"2","15","0","149"
"2","8","0","199"
"15499","6","0","189"
"14836","6","0","149"
"3","15","0","149"
"3","8","0","199"
"15498","8","0","349"
"15756","8","0","415"
"13543","6","0","369"
"649","8","0","39"
"649","9","0","99"
"650","15","0","249"
"650","8","0","349"
"15097","8","0","189"
"15105","6","0","225"
"91","15","0","79"
"91","8","0","99"
"15104","8","0","279"
"15104","6","0","275"
"94","15","0","109"
"94","8","0","129"
"15103","8","0","279"
"14818","6","0","319"
"651","15","0","199"
"651","8","0","249"
"14834","8","0","319"
"15094","6","0","149"
"178","15","0","179"
"178","8","0","219"
"15116","8","0","229"
"15096","6","0","119"
"96","15","0","139"
"96","8","0","159"
"15117","8","0","249"
"14814","6","0","35"
"652","15","0","149"
"652","8","0","199"
"14815","8","0","147"
"14842","6","0","499"
"653","15","0","129"
"653","8","0","179"
"14831","8","0","299"
"14591","7","0","125"
"233","15","0","329"
"233","8","0","449"
"14591","6","0","119"
"654","15","0","329"
"654","8","0","449"
"14496","16","0","329"
"170","15","0","159"
"170","8","0","199"
"15384","32","0","145"
"15093","8","0","279"
"655","15","0","159"
"655","8","0","199"
"15093","6","0","199"
"14282","6","0","309"
"174","15","0","179"
"174","8","0","219"
"15091","8","0","109"
"15","15","0","159"
"15","8","0","199"
"15080","8","0","225"
"656","15","0","119"
"656","8","0","139"
"15080","6","0","149"
"657","15","0","279"
"657","8","0","329"
"14616","6","0","235"
"658","15","0","199"
"658","8","0","249"
"14493","16","0","48"
"171","15","0","179"
"171","8","0","219"
"15384","7","0","125"
"11559","8","0","415"
"172","15","0","149"
"172","8","0","219"
"15384","6","0","109"
"95","15","0","119"
"95","8","0","139"
"102","15","0","159"
"102","8","0","179"
"99","15","0","179"
"99","8","0","239"
"13587","8","0","279"
"659","8","0","89"
"11515","8","0","415"
"660","15","0","279"
"660","8","0","329"
"13588","15","0","39"
"661","8","0","289"
"662","8","0","289"
"14488","6","0","390"
"177","15","0","179"
"177","8","0","239"
"15381","7","0","99"
"663","15","0","239"
"663","8","0","299"
"14254","6","0","149"
"169","15","0","159"
"169","8","0","209"
"14496","6","0","279"
"14487","16","0","229"
"181","15","0","179"
"181","8","0","239"
"13673","8","0","349"
"13575","15","0","29"
"97","8","0","159"
"97","15","0","139"
"98","15","0","159"
"98","8","0","179"
"13576","15","0","199"
"304","8","0","129"
"304","15","0","109"
"14829","8","0","498"
"664","15","0","149"
"664","8","0","199"
"15497","8","0","400"
"14464","8","0","189"
"168","15","0","159"
"168","8","0","235"
"15383","6","0","55"
"14464","6","0","129"
"176","15","0","179"
"176","8","0","239"
"15382","32","0","439"
"14461","8","0","129"
"175","15","0","179"
"175","8","0","239"
"15382","7","0","319"
"13579","15","0","22"
"92","15","0","79"
"13697","8","0","159"
"13757","8","0","29"
"13697","6","0","139"
"14827","8","0","259"
"666","15","0","129"
"666","8","0","179"
"14827","6","0","225"
"1","15","0","129"
"1","8","0","179"
"14445","6","0","169"
"14823","6","0","188"
"10","15","0","129"
"10","8","0","179"
"14813","8","0","45"
"667","15","0","119"
"667","8","0","149"
"14278","6","0","590"
"668","15","0","179"
"668","8","0","249"
"14218","8","0","499"
"12","15","0","45"
"12","8","0","89"
"13581","15","0","17"
"669","15","0","249"
"669","8","0","349"
"14812","8","0","299"
"670","15","0","149"
"670","8","0","199"
"14812","6","0","259"
"671","15","0","159"
"671","8","0","199"
"14809","6","0","199"
"4","15","0","129"
"4","8","0","179"
"15496","8","0","400"
"103","15","0","109"
"103","8","0","129"
"672","15","0","139"
"672","8","0","159"
"13569","8","0","39"
"14807","6","0","319"
"8","15","0","149"
"8","8","0","199"
"14806","8","0","529"
"13476","8","0","379"
"673","8","0","199"
"13475","8","0","379"
"674","15","0","89"
"13479","0","0","21"
"13478","8","0","379"
"14279","8","0","628"
"14452","6","0","249"
"180","15","0","179"
"180","8","0","239"
"15382","6","0","289"
"13474","0","0","21"
"675","8","0","219"
"13399","8","0","329"
"14448","8","0","109"
"232","15","0","199"
"232","8","0","299"
"14800","8","0","299"
"14448","6","0","85"
"676","15","0","199"
"676","8","0","299"
"14801","6","0","165"
"14804","6","0","180"
"9","15","0","199"
"9","8","0","299"
"14803","8","0","209"
"677","15","0","169"
"677","8","0","229"
"15389","32","0","245"
"14356","8","0","129"
"678","15","0","129"
"678","8","0","179"
"15486","6","0","319"
"16","15","0","139"
"16","8","0","159"
"679","15","0","259"
"679","8","0","319"
"93","6","0","109"
"13564","8","0","39"
"93","8","0","129"
"14700","6","0","679"
"70","15","0","249"
"70","8","0","349"
"15389","7","0","219"
"680","15","0","259"
"680","8","0","319"
"681","15","0","159"
"681","8","0","219"
"72","15","0","79"
"72","8","0","99"
"13564","15","0","29"
"682","15","0","179"
"682","8","0","199"
"234","15","0","249"
"234","8","0","349"
"683","15","0","249"
"683","8","0","349"
"173","15","0","159"
"173","8","0","209"
"69","15","0","349"
"69","8","0","399"
"684","15","0","349"
"684","8","0","399"
"14373","8","0","699"
"101","15","0","199"
"101","8","0","269"
"15369","32","0","179"
"13566","15","0","17"
"90","15","0","79"
"14451","8","0","299"
"183","15","0","179"
"183","8","0","259"
"15381","32","0","125"
"685","15","0","199"
"13399","6","0","249"
"685","8","0","289"
"14443","6","0","119"
"14697","8","0","549"
"686","15","0","149"
"686","8","0","199"
"686","9","0","319"
"179","15","0","179"
"179","8","0","239"
"15381","6","0","89"
"687","15","0","259"
"687","8","0","319"
"8589","21","0","38"
"14641","8","0","399"
"13238","21","0","89"
"13239","21","0","89"
"13237","21","0","38"
"14633","6","0","238"
"782","15","0","179"
"782","8","0","239"
"15357","8","0","225"
"14456","8","0","279"
"783","15","0","179"
"783","8","0","239"
"15358","6","0","149"
"14454","8","0","299"
"850","15","0","179"
"784","8","0","239"
"15357","6","0","149"
"14453","8","0","279"
"875","15","0","179"
"875","8","0","239"
"15355","6","0","149"
"14460","6","0","225"
"876","15","0","179"
"876","8","0","239"
"15355","8","0","225"
"14453","6","0","225"
"15244","15","0","79"
"877","8","0","239"
"15356","6","0","149"
"453","6","0","249"
"720","8","0","349"
"13726","6","0","169"
"13220","8","0","179"
"722","8","0","349"
"14619","6","0","43"
"15089","6","0","249"
"13623","8","0","316"
"92","8","0","99"
"14441","6","0","111"
"14184","6","0","129"
"619","15","0","89"
"15752","6","0","378"
"723","15","0","249"
"723","8","0","349"
"13240","15","0","29"
"15060","6","0","169"
"15365","15","0","249"
"13501","8","0","269"
"14270","8","0","179"
"725","15","0","199"
"725","8","0","289"
"14442","8","0","279"
"14270","6","0","149"
"726","8","0","289"
"15014","6","0","199"
"15066","8","0","149"
"13550","6","0","299"
"13505","8","0","749"
"14931","6","0","119"
"13257","8","0","159"
"15871","14","0","92"
"14920","8","0","349"
"14920","6","0","249"
"14923","8","0","249"
"13195","15","0","139"
"14921","8","0","270"
"14923","6","0","199"
"550","8","0","99"
"15064","8","0","169"
"729","15","0","149"
"729","8","0","187"
"15065","8","0","149"
"730","8","0","187"
"14847","6","0","188"
"731","15","0","259"
"731","8","0","319"
"13219","21","0","169"
"732","8","0","319"
"13504","6","0","599"
"13503","8","0","749"
"9157","9","0","599"
"13262","8","0","269"
"734","8","0","229"
"15668","33","0","494"
"733","15","0","179"
"733","8","0","229"
"9164","9","0","599"
"3072","6","0","229"
"735","8","0","229"
"513","15","0","329"
"13543","8","0","479"
"13546","8","0","479"
"8606","15","0","159"
"738","8","0","219"
"737","15","0","159"
"737","8","0","219"
"13226","21","0","89"
"739","8","0","219"
"14615","6","0","349"
"13271","0","0","40"
"741","8","0","249"
"14614","8","0","449"
"740","15","0","199"
"740","8","0","249"
"14614","6","0","299"
"13269","0","0","50"
"742","8","0","249"
"13518","15","0","39"
"13275","0","0","40"
"13277","0","0","60"
"13276","0","0","50"
"446","8","0","319"
"13222","21","0","38"
"14189","6","0","459"
"15507","6","0","100"
"744","15","0","259"
"744","8","0","319"
"14184","8","0","159"
"745","8","0","319"
"14682","6","0","250"
"15138","8","0","65"
"748","8","0","299"
"13524","15","0","179"
"13266","0","0","40"
"13398","6","0","225"
"13397","6","0","199"
"747","15","0","239"
"747","8","0","299"
"13524","8","0","279"
"13263","0","0","15"
"749","8","0","299"
"13233","21","0","29"
"751","8","0","199"
"750","15","0","159"
"750","8","0","199"
"14681","6","0","244"
"752","8","0","199"
"8579","21","0","38"
"754","8","0","199"
"753","15","0","149"
"753","8","0","199"
"14685","6","0","250"
"755","8","0","199"
"13223","21","0","89"
"757","8","0","229"
"15465","32","0","165"
"756","15","0","169"
"756","8","0","229"
"15465","7","0","149"
"13223","15","0","79"
"758","8","0","229"
"15465","6","0","125"
"760","8","0","219"
"759","15","0","159"
"759","8","0","219"
"561","16","0","35"
"761","8","0","219"
"763","8","0","319"
"762","8","0","319"
"14444","8","0","189"
"764","8","0","319"
"8612","21","0","89"
"615","8","0","139"
"13229","21","0","89"
"14274","6","0","185"
"8563","15","0","39"
"14702","33","0","442"
"13878","33","0","598"
"619","8","0","139"
"13229","15","0","79"
"8578","21","0","48"
"13228","21","0","29"
"13726","8","0","219"
"467","6","0","169"
"14186","6","0","459"
"14472","6","0","249"
"14185","8","0","469"
"13481","15","0","179"
"15745","8","0","515"
"14759","33","0","599"
"797","15","0","129"
"797","8","0","179"
"797","9","0","249"
"14693","6","0","250"
"799","15","0","129"
"799","8","0","179"
"799","9","0","249"
"14694","6","0","244"
"798","15","0","129"
"798","8","0","179"
"798","9","0","249"
"14790","6","0","549"
"801","15","0","149"
"801","8","0","199"
"801","9","0","299"
"14361","6","0","209"
"804","15","0","129"
"804","8","0","179"
"804","9","0","249"
"14359","8","0","129"
"803","15","0","129"
"803","8","0","179"
"803","9","0","249"
"14789","8","0","629"
"800","8","0","199"
